3719,1,1,1792,1875,Francisco de Paula González Vigil
12707,166,152,1792,1875,Thomas Jefferson Randolph
7050,36,30,1792,1867,Jacques Ignace Hittorff
3681,16,9,1792,1864,William Allen (Royal Navy officer)
9277,9,7,1792,1861,Marcellin Jobard
2070,14,11,1792,1870,Sauveur Abel Aubert Petit de la Saussaye
935,5,3,1792,1836,Carl Heinrich Zöllner
9586,102,86,1792,1868,James Mayer de Rothschild
2727,10,5,1792,1829,Christian Karl Reisig
1606,8,3,1792,1831,Randall Graves
9001,33,22,1792,1860,Henry Westenra, 3rd Baron Rossmore
9978,30,27,1792,1850,Raja Nara Singh
66439,312,281,1792,1842,Francisco Morazán
1684,1,1,1792,1842,Pyotr Alexeyevich Golitsyn
12101,16,4,1792,-9999,Thomas John Hussey
40092,211,194,1792,1861,Sir James Graham, 2nd Baronet
908,7,1,1792,1854,Antonio Monticini
5681,5,3,1792,1815,Elizabeth Fenning
1909,4,3,1792,1854,Robert Armstrong (1792–1854)
2084,8,4,1792,1866,Percival Norton Johnson
4529,13,9,1792,1823,Joshua Barton
6476,21,13,1792,1881,John Jeremiah Bigsby
4235,137,129,1792,1866,John Rutherfoord
4803,5,4,1792,1872,Peter Andreivich Dannenberg
6780,8,6,1792,1852,Jacob Bell (shipbuilder)
3083,23,21,1792,1865,William Henry Smith (1792–1865)
6591,26,18,1792,1837,Joseph Gellibrand
3034,70,61,1792,1849,José María Carreño
33501,1600,1298,1792,1868,Gioachino Rossini
1810,14,9,1792,1838,Pierre Martin Rémi Aucher-Éloy
8636,76,53,1792,1879,Cyrus Pitt Grosvenor
4104,19,15,1792,1880,Joseph Ripley Chandler
5136,9,5,1792,1862,Philip Voorhees
3163,250,231,1792,1850,Gustav Schwab
5009,12,4,1792,1873,Ishmael Day
1804,5,4,1792,1866,Carl Georg Enslen
1648,10,5,1792,1852,Ioan Tegid
6505,171,155,1792,1863,William M. Oliver
4929,13,3,1792,1848,Lardner Vanuxem
2191,67,60,1792,1844,Ilija Čarapić
2092,2,1,1792,1860,Patrona Osman Pasha
