3068,4,1844,1903,Nathan M. Hallock
5357,22,1844,-9999,Hermann Jaeger
8735,21,1844,1904,Clara Conway
5862,4,1844,1913,Brynild Anundsen
1003,6,1844,1924,Juan Navarro-Reverter y Gomis
4829,34,1844,1917,Amédée Bollée
3185,16,1844,1911,Vassily Maximov
3467,22,1844,1898,Isaac Walker (cricketer)
3122,15,1844,1905,James Read Chadwick
4452,55,1844,1921,John Hare (actor)
9430,153,1844,1899,Princess Maria Immaculata of Bourbon-Two Sicilies (1844–1899)
2962,8,1844,1917,Abram Smythe Palmer
4565,37,1844,1894,Andreas Lambert
6907,27,1844,1924,Henry R. Towne
3499,15,1844,1913,George A. Irwin
9532,32,1844,1895,Chiragh Ali
5285,7,1844,1913,Negishi Shingorō
3149,12,1844,1914,Charles Frederick Barclay
3947,17,1844,1929,Syed Mir Hassan
8800,37,1844,1910,Edward Linley Sambourne
2777,10,1844,1911,John Lord (cricketer)
2433,27,1844,1917,John Gavan Duffy
8504,13,1844,1893,John W. Comfort
10092,20,1844,1897,William Wallace (philosopher)
18185,60,1844,1924,Frederick Bridge
1882,5,1844,1922,Achille Torelli
2160,4,1844,1917,John Scully (Jesuit)
3743,14,1844,1921,Frederick Wedmore
5201,11,1844,1920,John Aloysius Green
2122,5,1844,1917,Miguel Ahumada
4448,21,1844,1892,Thomas H. B. Browne
5296,13,1844,1916,Bryan Lathrop
1387,4,1844,-9999,Hobart Sterling Sacket
1109,12,1844,1908,Harry Venn
2097,11,1844,1918,Wincenty Zakrzewski
2105,8,1844,1901,Marie-Elmina Anger
17883,395,1844,1900,Umberto I of Italy
2507,2,1844,1937,Russell Upcher
2846,16,1844,1920,George Jones (New Zealand politician)
12273,250,1844,1930,Robert Bridges
7280,288,1844,1926,Harriet Williams Russell Strong
4578,32,1844,1899,Henry Alleyne Nicholson
5213,13,1844,1929,Nagai Nagayoshi
939,9,1844,1902,William Meers
1776,4,1844,1933,M. Venkatakrishnaiah
1288,22,1844,-9999,Fortunato Mizzi
1676,6,1844,1909,Yamakawa Futaba
11313,133,1844,1905,John N. Irwin
2464,9,1844,1892,Edward Kendall Crace
2912,6,1844,-9999,George H. Sisson
7701,31,1844,-9999,Lucien Stephen Crandall
5322,3,1844,1917,Theodore C. Pilcher
2923,4,1844,1927,Francesco Raffaello Santoro
2756,43,1844,1879,Leroy Welsh
4455,9,1844,1888,Nikolai Ziber
2066,3,1844,1901,Franz Lindt
1697,6,1844,1909,Frank A. Anson
2801,11,1844,1920,Charles H. Pinkham
1945,7,1844,1923,Achille Raffray
14516,89,1844,1900,John Douglas, 9th Marquess of Queensberry
6066,135,1844,1901,Giuseppe Serembe
4123,6,1844,1930,Charles Bieger
4468,30,1844,1919,Henry Briggs (politician)
2211,15,1844,1914,William J. S. Donnelly
1711,9,1844,1928,Eugene Amandus Schwarz
8887,47,1844,1915,Joseph A. Goulden
2915,22,1844,1900,Richard Tyrwhitt
1784,10,1844,1922,Frank Barrows
2482,8,1844,1928,John Callan (politician)
4282,8,1844,1912,Henry Bethune (cricketer)
3497,10,1844,1902,Max Schede
6777,19,1844,1889,Georges Henri Halphen
4118,9,1844,1933,Hersh Leib Sigheter
17442,21,1844,1878,Dora Hand
3913,20,1844,1925,Rickard D. Gwydir
1776,13,1844,1891,David Ferguson (Australian politician)
13728,42,1844,1917,Moses Jacob Ezekiel
2573,11,1844,1915,Heinrich Fritsch
3052,5,1844,1916,George Martin (organist)
2816,6,1844,1878,Ioan Alexandru Lapedatu
6020,17,1844,1919,George C. Chase
1753,18,1844,1900,Harman Tarrant
1274,5,1844,1919,John Fitzpatrick (mayor)
1676,9,1844,1893,Venmani Mahan Nambudiripad
8954,78,1844,1904,Friedrich Ratzel
6786,137,1844,1936,Samuel Rinnah Van Sant
4018,178,1844,1913,Charles E. Nash
3275,8,1844,1927,William John (Medal of Honor)
2084,14,1844,1924,William Abbott (Australian politician)
5935,33,1844,1920,Mary Katharine Brandegee
2779,6,1844,1904,James A. Campbell (Medal of Honor)
3912,14,1844,1905,Henry Trotter (British Army officer)
1145,9,1844,1905,Franz Neumann (architect)
138690,3986,1844,1900,Friedrich Nietzsche
3595,13,1844,1895,Joseph Marmette
3319,23,1844,1896,Aaron Wise
5185,13,1844,1923,Louis Enricht
3035,18,1844,1901,Robert Clayton (cricketer)
11075,106,1844,1919,Henry J. Heinz
1348,11,1844,1875,Makino Tadakuni
4771,15,1844,1908,Olive Risley Seward
4398,6,1844,1920,Gustav von Bunge
2436,8,1844,1928,Hubert Sattler
5593,29,1844,1916,Charles Rudd
4144,36,1844,1905,George Zettlein
855,9,1844,1934,Leopoldo Cano
1014,5,1844,1922,Jiang Guiti
14425,45,1844,1940,Édouard Branly
4336,3,1844,1912,David Wood Townsend
725,2,1844,-9999,Claude-François Jeunet
1330,10,1844,1917,Benjamin Franklin (surgeon)
1681,1,1844,1932,Joseph Annand
2946,13,1844,1925,George W. Hopkins
3869,8,1844,1927,Francis Fox (civil engineer)
6244,23,1844,1900,Volney V. Ashford
2833,4,1844,1927,Giovanni Battista Troiani
6069,17,1844,1909,Ovila Cayer
2174,7,1844,1929,William Sharp (Australian politician)
5302,12,1844,1920,Francis Maule Campbell
2468,5,1844,1925,Sándor Apponyi
1549,7,1844,1914,Barclay V. Head
1068,3,1844,1905,J.H. McLaughlin
2332,10,1844,1937,Arthur Winter
22642,10,1844,1933,Johannes Olav Fallize
3313,12,1844,1924,Winfield S. Hanford
2170,12,1844,1874,Charlie Mills
1853,58,1844,1912,John Tyler Cooper
3588,7,1844,1919,Hugo Blümner
3589,19,1844,1891,Charles B. Clark
3018,7,1844,-9999,Fortuné Méaulle
5701,31,1844,1931,John Burgess (political scientist)
7898,116,1844,1921,Prince Philipp of Saxe-Coburg and Gotha
6908,17,1844,1929,Alice Vickery
6780,430,1844,1881,George W. De Long
1032,7,1844,1918,Stephen Gallant
1614,3,1844,1920,Isaac T. Bishop
4465,12,1844,1921,James Clancy (politician)
3403,6,1844,1894,George Barker (photographer)
2717,2,1844,1910,James Gibb (British politician)
3920,17,1844,1912,Delmar R. Lowell
2067,6,1844,1913,Dennis Coughlin
2802,30,1844,1935,Frederic Storm
2813,15,1844,1930,James Buckham Kennedy
3892,40,1844,1900,Ebenezer Hamlin
13797,7,1844,1915,Norman B. Ream
756,3,1844,1921,John W. Groves
13976,42,1844,1895,Minnie Dean
2587,7,1844,1916,Frank Howard Dodd
1162,7,1844,1903,Eusebio Blasco
3176,19,1844,1909,James W. Brown
12491,22,1844,1913,Robert Hunter (National Trust)
1706,9,1844,1950,Stephen Mlakic
4019,13,1844,1898,Eugénie Potonié-Pierre
2486,16,1844,1895,Kōno Bairei
1980,27,1844,1922,George Harris (theologian)
6572,37,1844,1895,Richard Corney Grain
5568,23,1844,1932,William Fuller-Maitland
14434,12,1844,1928,Milton W. Humphreys
2459,12,1844,1895,Emil Taubert
39438,37,1844,1920,May Wright Sewall
7995,12,1844,1899,Josephine Airey
2616,8,1844,1895,Julius Zupitza
2573,10,1844,1892,Morgan D. Lane
3487,7,1844,1926,John Bowen (alderman)
7026,44,1844,1933,Charles King (general)
4399,14,1844,1920,Aristide Rinaldini
1942,2,1844,1915,Franklin Gomes Souto
22122,204,1844,1937,Charles-Marie Widor
3060,28,1844,1921,William Harbutt
3233,13,1844,1881,Bertha Henry Buxton
2665,6,1844,1927,Anton Wassmuth
934,7,1844,1908,Friedrich Schütz
3022,22,1844,1870,George Summers (cricketer)
12953,10,1844,1910,Matilda Ridout Edgar
4086,38,1844,1914,Martin L. Clardy
3008,10,1844,1918,Lothar Kempter
7723,67,1844,1923,François C. Antoine Simon
2164,5,1844,1908,Frederick Hotham
4090,8,1844,1920,Carl Bohm
1507,8,1844,1920,Louis Niesten
8210,10,1844,1890,Nicholas Longworth II
7612,10,1844,1953,Walter Owen
