5160,9,6,1657,1733,Gennadius Bizanczy
1894,18,13,1657,1737,Domenico Rossi
2443,26,15,1657,1702,Clopton Havers
10803,25,20,1657,1733,Pierre-Étienne Monnot
4759,44,36,1657,1732,Narcissus Luttrell
7141,56,44,1657,1724,Pieter Schuyler
5220,17,9,1657,1715,John Shower
2180,10,10,1657,1739,Sir Edward Goodere, 1st Baronet
7588,97,91,1657,1728,Abraham de Peyster
1280,4,3,1657,1720,Pedro Verdugo, 2nd Count of Torrepalma
6080,17,14,1657,1728,Heinrich of Saxe-Weissenfels, Count of Barby
1813,6,3,1657,1736,Joseph Denis
5968,13,8,1657,1733,Sir Robert Grierson, 1st Baronet
1810,14,8,1657,1687,Dirk Dalens
2755,21,17,1657,1690,Philipp, Duke of Saxe-Merseburg-Lauchstädt
6959,4,3,1657,1686,Thomas Pigot (academic)
14158,223,207,1657,1661,Philip Prospero, Prince of Asturias
5390,29,14,1657,1712,Theodorus Janssonius van Almeloveen
8549,57,48,1657,1736,Jean Leclerc (theologian)
11395,550,472,1657,1713,Frederick I of Prussia
2610,14,11,1657,1734,Ilario Spolverini
6137,82,78,1657,1702,Louis Thomas, Count of Soissons
3568,7,5,1657,1737,Johann Konrad von Reinach-Hirtzbach
13155,22,13,1657,1740,Samuel Werenfels
1823,8,2,1657,1710,Francesco Cupani
2402,13,11,1657,1737,Andrea Tirali
6751,39,30,1657,1712,Hans-Adam I, Prince of Liechtenstein
3526,19,9,1657,-9999,Anthony Farmer
1352,6,2,1657,1722,Adriaen de Grijef
15400,38,28,1657,1724,Sébastien Rale
1384,5,2,1657,1729,Manuel de Egüés
2570,5,3,1657,1726,John Smith (judge)
14604,27,22,1657,1704,Sofia Alekseyevna of Russia
4157,10,4,1657,1736,Karen Brahe
7128,6,3,1657,1728,Daniel de Superville (1657–1728)
8833,176,153,1657,1705,Imre Thököly
9010,70,47,1657,1733,Matthew Tindal
2775,45,39,1657,1712,John Norris (philosopher)
11311,33,32,1657,1719,Edmund Dunch (Whig)
1155,12,7,1657,1708,Eberhard Isbrand Ides
7775,8,8,1657,-9999,Jan Baptist Tijssens the Younger
1986,13,6,1657,1727,Judah Rosanes
6182,29,17,1657,1733,Elizabeth Hamilton, Countess of Orkney
1611,7,5,1657,1720,Dudley Cullum
1504,7,3,1657,1710,Jean Mathieu de Chazelles
16548,47,21,1657,-9999,Hannah Duston
1044,5,2,1657,1732,Guillaume Baudry
7747,6,4,1657,1719,John Komnenos Molyvdos
5980,20,7,1657,1725,William Coward
3391,6,5,1657,1690,Richard Wenman, 4th Viscount Wenman
2609,8,2,1657,1723,Domenico Bernini
2400,18,5,1657,1698,Elizabeth van der Woude
2911,3,2,1657,1691,Francesco Aprile
12487,38,25,1657,1731,George Carpenter, 1st Baron Carpenter
5220,4,2,1657,1715,Juliane Louise of East Frisia
5313,9,6,1657,1672,Friedrich Wilhelm III, Duke of Saxe-Altenburg
3099,21,13,1657,1738,Sir Charles Blois, 1st Baronet
3349,23,13,1657,1716,Jacques Savary des Brûlons
6428,32,22,1657,1714,Christopher Rich (theatre manager)
6902,129,110,1657,1735,William Derham
1551,5,1,1657,1737,Mariano Armellino
15979,21,17,1657,1713,Zulfiqar Khan Nusrat Jung
2341,41,29,1657,1737,Guido Starhemberg
3249,10,4,1657,-9999,Edward Filmer
6063,158,148,1657,1725,John Pratt (judge)
6156,79,68,1657,1726,Michel Richard Delalande
3896,19,15,1657,1726,Heneage Finch, 5th Earl of Winchilsea
7204,15,9,1657,1729,Sébastien Truchet
2195,6,5,1657,1687,Gervase Elwes, junior
1653,5,2,1657,1723,Mizuta Masahide
1986,26,19,1657,1720,William Withers
2233,4,2,1657,1706,John Ashwood
3471,7,6,1657,1717,John Praed
