4912,3,3,1729,1809,Sir John Dineley-Goodere, 5th Baronet
4557,11,6,1729,1799,Antonio Gutiérrez de Otero y Santayana
2224,5,2,1729,1790,António Lavradio
3056,8,3,1729,1773,Florian Johann Deller
2364,16,14,1729,1803,Cornwallis Maude, 1st Viscount Hawarden
4833,95,86,1729,1809,Josiah Hornblower
3052,7,5,1729,1790,Pedro de Alcántara Álvarez de Toledo y Silva, 12th Duke of the Infantado
4676,40,24,1729,1807,Clara Reeve
2568,9,8,1729,1806,Michelangelo Morlaiter
2155,14,7,1729,1778,Simon Mathurin Lantara
4115,74,56,1729,1800,Samuel Barrington
4001,24,14,1729,1809,Brownlow Bertie, 5th Duke of Ancaster and Kesteven
4996,10,5,1729,1811,Zadok Magruder
7835,77,58,1729,1812,Christian Gottlob Heyne
8620,22,16,1729,1796,John Laforey
3227,11,6,1729,1819,Nicolai Lumholtz
2110,13,9,1729,1799,Bengt Andersson Qvist
2720,6,2,1729,1808,John Gardnor
9415,37,29,1729,1779,Hiraga Gennai
21181,179,150,1729,1794,Charles Hector, comte d'Estaing
3328,44,33,1729,1802,Johann Gottlieb Georgi
8985,105,67,1729,1824,Charles Thomson
7549,76,70,1729,1805,Hugh Hamilton (bishop)
7640,35,27,1729,1814,Thomas Brudenell-Bruce, 1st Earl of Ailesbury
6041,40,31,1729,1809,James Duff, 2nd Earl Fife
19177,21,9,1729,1809,Antonio Gil Y'Barbo
15616,22,6,1729,1810,William Sharp (surgeon)
986,10,7,1729,1753,Maeda Shigehiro
3760,10,3,1729,-9999,Joseph Antony Adolph
3096,27,20,1729,1763,Fyodor Volkov
1827,4,1,1729,1796,Thomas Haxby
5707,38,23,1729,1796,Johann Daniel Titius
4219,4,2,1729,1818,Joseph-Alphonse-Omer de Valbelle
7658,23,22,1729,1811,Philip Rashleigh (1729–1811)
2201,17,11,1729,1782,Paulus Constantijn la Fargue
16526,10,7,1729,1805,Edward Mathew
3572,7,5,1729,1798,Mikiel'Ang Grima
2509,8,4,1729,1791,John Jones (doctor)
6024,65,45,1729,1774,Florian Leopold Gassmann
5493,21,7,1729,1810,Ono Ranzan
4626,15,10,1729,1765,James MacArdell
2901,14,3,1729,1810,Alexander Popham (penal reformer)
1482,14,10,1729,1802,Martín de Aldehuela
2947,2,2,1729,1809,Friedrich Gisbert Wilhelm von Romberg
4248,45,41,1729,1789,William Preston (bishop)
2998,3,2,1729,1777,Nathaniel Hurd
2433,16,9,1729,1807,George Beall
5969,49,32,1729,1789,Francis Hastings, 10th Earl of Huntingdon
4773,4,2,1729,1802,John Shepardson
3109,11,9,1729,1781,Anna Maria Schwegelin
5838,27,10,1729,1775,Philip Embury
3228,34,27,1729,1808,Gaétan Vestris
1729,5,0,1729,1771,John Huckell
7099,21,12,1729,1808,Johann Georg Holtzhey
7478,108,70,1729,1783,Antonio Soler
5119,6,4,1729,1796,John Linnell (cabinet maker)
4150,13,1,1729,1795,Frans Krafft
5854,23,14,1729,1784,Francis Holman
5306,9,7,1729,1811,Charles Jules, Prince of Rochefort
12571,23,18,1729,1768,Pierre van Maldere
6730,10,8,1729,1809,Frederick Charles Ferdinand, Duke of Brunswick-Lüneburg
4624,96,82,1729,1799,Giuseppe Parini
6450,5,4,1729,1780,William Sharp (6th Baronet)
5271,9,6,1729,1806,Peter Perchard
3776,20,15,1729,1810,Robert Gregory (MP)
1937,11,7,1729,1773,Henry Mossop
6241,83,77,1729,1800,Alonso Núñez de Haro y Peralta
7321,59,47,1729,1796,William Gerard Hamilton
15760,46,38,1729,1788,Pierre André de Suffren
1027,4,2,1729,1818,Jean-Baptiste Chaussard
6033,45,14,1729,1802,Ivan Argunov
6488,33,20,1729,1801,Charles Michel de Langlade
1438,11,6,1729,1797,John Hall (Maryland)
