1926,32,17,1909,2004,Todor Skalovski
4200,53,42,1909,1986,Doc Mathis
1959,35,27,1909,1964,Adolf Šimperský
1971,13,2,1909,2002,Willard Warch
1525,7,5,1909,1959,Jim Boyer
1681,31,27,1909,1977,Jorge Pardon
11667,10,6,1909,1965,John Wood (Australian actor, 1909–1965)
1960,4,1,1909,-9999,Joe Platak
2199,13,8,1909,-9999,N. Kumarayya
1135,25,20,1909,1981,John Gallagher (ice hockey)
15355,18,15,1909,1984,Symphony Sid
1437,8,6,1909,1988,Nicolò Vittori
14027,92,72,1909,1995,James Reston
11277,61,13,1909,1981,John Emilius Fauquier
1244,7,7,1909,1986,Hans Gillesberger
10239,51,43,1909,1999,Ed Herlihy
2408,13,9,1909,1998,Frank Righeimer
3438,53,48,1909,1999,Wally A. Forsberg
5922,15,12,1909,1965,Gene Kunes
2924,23,15,1909,1992,Lalla Abla bint Tahar
4047,56,50,1909,1979,J. Roger Porter
5877,20,18,1909,1974,Fred A. Seaton
1663,4,2,1909,1998,Hec Oakley
6808,44,24,1909,1980,Miliza Korjus
1218,12,9,1909,1999,Cecil H. Williamson
9870,140,117,1909,1997,Robert Serber
7398,35,29,1909,1964,Lord Malcolm Douglas-Hamilton
1478,23,17,1909,1996,Jacomina van den Berg
1377,10,7,1909,1985,Lee Sun-Fung
3551,17,12,1909,1965,Grant McConachie
1672,13,9,1909,1997,T. J. Kukkamäki
7280,78,68,1909,1951,Eddy Duchin
1609,5,2,1909,1992,Lachlan Cameron
26190,112,14,1909,1943,Robert Peverell Hichens
6271,47,43,1909,1973,Charles Brasch
7663,38,29,1909,1984,Lew Christensen
3621,8,7,1909,1982,James H. Smith, Jr.
13192,777,682,1909,2002,Neal E. Miller
1370,3,2,1909,1997,Harald Gustav Nilsen
3552,7,3,1909,1995,Rachel Pinney
3395,8,4,1909,1987,Norman Coslett
1440,55,51,1909,1979,Robert Benjamin
1447,9,7,1909,1981,Miguel Barasorda
2214,1,0,1909,1990,Olav Lofthaug
1377,238,230,1909,1968,Wes McKnight
5090,28,24,1909,1997,Cornelius Herman Muller
14633,254,228,1909,1996,Stavros Niarchos
11324,57,29,1909,1965,Porfirio Rubirosa
3379,20,10,1909,1996,Nevitt Sanford
2093,22,17,1909,1999,Christopher York
2161,61,53,1909,1967,John Dowling (Australian rules footballer)
2276,4,2,1909,-9999,Anthony Peacocke (police officer)
34932,269,255,1909,1991,Bill Dodd
3696,7,2,1909,1976,Leo Ayotte
2078,7,6,1909,1985,Hans Domnick
8094,10,7,1909,1967,Alan Ratcliffe
4302,3,2,1909,1978,Otto Miskolczy
3914,19,14,1909,2004,Eugene Raskin
7776,49,36,1909,1978,Robert Harbin
9998,332,317,1909,2004,Paul Garner
1689,207,199,1909,1998,Dai Davies (trade unionist)
4224,13,9,1909,2000,Walter Vickery
5950,3,2,1909,1963,Georgy Pushkin
1895,11,10,1909,1992,David Abercrombie (linguist)
2539,9,8,1909,1974,Sidney Campbell
3268,46,38,1909,1989,Milton Frome
6637,2,1,1909,1996,Diedrich Wattenberg
11986,33,26,1909,1972,Ayodhya Prasad
2028,10,7,1909,1978,Lucien L'Allier
6813,6,4,1909,1991,Henrik Lacaj
1284,61,54,1909,1973,Herman Witte
995,5,3,1909,2006,Pierre George
4526,17,6,1909,1975,Franciszek Przysiężniak
6063,11,3,1909,1989,Bob Richards (Canadian rower)
4731,425,419,1909,1984,Heinz Nacke
4007,8,3,1909,1999,Chodagam Ammanna Raja
18190,252,218,1909,1991,LeRoy Collins
10996,29,15,1909,1944,George Steer
10013,25,11,1909,1940,Claude Bracey
3910,13,7,1909,1979,Friedrich Schlotterbeck
5517,45,39,1909,1993,Nigel Henderson
16813,106,85,1909,2007,Guy de Rothschild
1642,6,4,1909,1993,Antonio García (sport shooter)
2694,26,15,1909,1969,Oris Hockett
10443,99,82,1909,1997,Paul Ricard
9425,161,154,1909,1980,Hans Witt
7276,15,11,1909,2001,Robert Millner Shackleton
3132,10,7,1909,1984,James Robert Martin, Jr.
5136,4,1,1909,2002,Lala Ram Prakash Gupta
37443,5,3,1909,2000,Julian Ritter
1162,12,10,1909,1985,Robert Farren
2266,6,3,1909,1994,Umberto Visentin
2493,3,1,1909,1952,John Acropolis
2037,7,1,1909,1985,Arnold Daghani
11140,25,8,1909,1994,Leon Goldsworthy
6462,24,17,1909,1979,Smiley Quick
1489,16,15,1909,1993,Bob Smith (rower)
23594,325,261,1909,1993,Wallace Stegner
3863,226,205,1909,1988,Albert Collier
8536,84,75,1909,1959,Harold Huber
1663,26,21,1909,1963,Børge Müller
2043,12,9,1909,1972,Thomas Calvert McClary
6994,10,7,1909,-9999,George Banks (rugby league)
4087,15,9,1909,1990,Frederic Seebohm, Baron Seebohm
2093,6,2,1909,1983,Archibald Milliken
2644,6,3,1909,1929,Myles Fukunaga
3770,1,0,1909,1969,Reg Hollingworth
5944,7,1,1909,1991,Lorin E. Kerr
6112,32,14,1909,2002,Anatol Fejgin
1362,7,4,1909,2001,Tatiana Menotti
1187,5,4,1909,2006,Morris P. Glushien
8440,4,1,1909,1949,John Corbett Glover
3830,46,38,1909,1976,Paul May
1885,93,88,1909,1988,Olof Stahre
1604,2,1,1909,1989,Sam C. Guess
4735,2,2,1909,1993,Jesús Delgado Valhondo
5476,21,16,1909,1986,Dick Moores
33406,250,222,1909,1960,Margaret Sullavan
1113,53,45,1909,1987,Bill Morton (American football)
17833,35,25,1909,1966,Cam Malfroy
14099,45,24,1909,1983,Yusuf Dadoo
2542,8,7,1909,2002,George Joseph Trapp
2402,80,72,1909,1967,Yan Hongyan
11240,14,8,1909,2004,D. T. Fernando
779,2,1,1909,1984,Prasanta Bihari Mukharji
7988,26,20,1909,2000,Herbert Wechsler
1206,6,1,1909,1997,Edith Taggart
2022,5,2,1909,2010,Felicita Frai
5764,44,31,1909,2007,Ernie Koy
6163,37,29,1909,1992,Jean R. Yawkey
2690,25,22,1909,1969,William Walsingham, Jr.
10104,9,3,1909,2006,Christabel Burniston
21346,167,134,1909,1961,William L. Uanna
1823,7,3,1909,-9999,Akio Sohda
1363,16,15,1909,2000,Otway Falkiner
4346,32,28,1909,1993,Allen Montgomery Lewis
2226,22,14,1909,1985,Gus Rivers
5370,373,354,1909,2000,Edward F. Knipling
1551,5,4,1909,1985,Ruggero Berti
11174,15,5,1909,2005,Emily C. Gorman
12911,10,5,1909,2005,John D. Cartano
4529,37,25,1909,1989,Zara Bate
1755,9,3,1909,1954,Gene Derwood
2603,34,28,1909,1968,Phil Arnold
1090,7,4,1909,1986,Andrzej Nowicki (writer)
2131,9,8,1909,1970,Riichi Sekiyama
3794,19,12,1909,1966,Carlos Luis Fallas
3686,6,4,1909,1973,Edwin Simpson
