4917,4,3,1922,-9999,Guido Lauri
1171,9,4,1922,2003,Art Asbury
1627,7,5,1922,-9999,Eivor Olson
846,8,4,1922,1992,Elden C. Bailey
2944,8,7,1922,2012,Walter Jennings (chemist)
3058,3,2,1922,1989,T. J. D. Campbell (brigadier)
8847,34,28,1922,2009,John Craxton
3177,9,3,1922,1942,Jesse Rutherford, Jr.
3889,15,4,1922,1990,Ray Kuka
2030,13,10,1922,2012,Jo Zwaan
8514,11,10,1922,1947,Yehiel Dresner
4282,15,3,1922,2012,Jerome Kavka
2234,10,4,1922,1999,Willie Forbes
2087,3,1,1922,2013,Ahmadullah Affandi
2418,4,1,1922,1996,Mickey Taborn
7354,31,25,1922,1983,Zdeněk Liška
3300,14,7,1922,2012,Arthur Hoyle
5006,50,36,1922,1968,Marshall Hodgson
4514,16,11,1922,2010,William Breuer
6529,88,78,1922,2007,Meredith Kline
2894,4,2,1922,2010,Alan Garton
1709,6,3,1922,1994,Walter Driver
4527,15,7,1922,2010,Juan Marichal (historian)
2982,9,5,1922,2002,Russell Arthur Missin
2450,10,6,1922,2015,Carlos Irizarry Yunqué
1265,10,6,1922,2015,Liliane Bert
4305,16,9,1922,1974,Auberon Herbert (landowner)
1376,5,1,1922,2011,Ripton MacPherson
17645,171,133,1922,1996,Michael Bentine
6753,156,147,1922,-9999,William Leuchtenburg
18135,27,17,1922,2008,Joe D. Smith, Jr.
2850,108,100,1922,2009,Thomas Claw
1514,5,1,1922,2006,Jim White (footballer)
1467,27,25,1922,-9999,Lee Sang-yi
1544,7,5,1922,2011,Henning Sjöström
1946,9,4,1922,2000,Jostein Goksøyr
1850,2,0,1922,-9999,Andrew O. Skaar
5698,20,15,1922,2006,Elkan Allan
2074,12,2,1922,2007,Avis M. Dry
2244,23,20,1922,2014,Cledan Mears
3329,11,5,1922,2003,Hal Herbert
1975,11,5,1922,-9999,Steve Wochy
2908,33,26,1922,2007,Jean Dupong
49119,362,247,1922,1987,Harold Washington
2480,12,5,1922,1985,Norman Magee
2790,12,1,1922,2004,William B. Michael
