3603,7,5,1802,1889,Henry Hanbury-Tracy
5059,18,7,1802,1849,Alois Josef, Freiherr von Schrenk
7563,15,7,1802,1856,Cyprien Liausu
3473,57,49,1802,1872,Mikhail Tebenkov
2242,17,6,1802,1873,Heinrich Gustav Hotho
2122,7,5,1802,1871,Henri Lecoq
7528,83,79,1802,1838,Constantine, Hereditary Prince of Löwenstein-Wertheim-Rosenberg
2096,2,1,1802,1869,Andreas Faye
1900,14,8,1802,1891,John Thompson (banker)
6864,7,6,1802,1884,Marie Theodor Ratisbonne
3851,29,18,1802,1839,Juan Galindo
3726,21,18,1802,1887,James Hutchins Johnson
3798,15,12,1802,1860,Marion Dix Sullivan
24425,261,239,1802,1861,Jean-Baptiste Henri Lacordaire
6904,156,124,1802,1848,Dixon Hall Lewis
2475,18,13,1802,1844,Charles Stuart-Wortley-Mackenzie
2397,12,5,1802,1890,Ephraim S. Williams
4450,39,31,1802,1857,Robert Wilberforce
2514,5,1,1802,1889,William Henry Beecher
2909,52,47,1802,1865,George Nicholas Eckert
6177,105,91,1802,1877,Edward Kent
9043,67,59,1802,1839,Winthrop Mackworth Praed
10196,74,53,1802,1887,Mary Frances Clarke
12716,307,205,1802,1847,Marcus Whitman
12531,66,58,1802,1877,Donaciano Vigil
3358,40,32,1802,1868,John Reeves Jones Daniel
3443,11,3,1802,1858,Marianna Bottini
1937,78,75,1802,1877,Károly Szentiványi
4610,15,12,1802,1857,Robert Ball (naturalist)
3619,14,9,1802,1869,Alexander Orbeliani
6925,13,9,1802,1847,William Leman Rede
1763,3,2,1802,1872,G. Henry Wouters
20588,14,8,1802,1891,Moncure Robinson
3065,18,16,1802,1877,Hermann Gossler
5709,18,8,1802,1864,George Lance
2268,11,7,1802,1868,Andreas Zelinka
4053,16,11,1802,1864,Mary Ann Paton
8529,69,39,1802,1883,Augustus Short
2922,52,46,1802,1872,Louis Désiré Blanquart-Evrard
9297,19,7,1802,1891,Benjamin G. Ferris
4254,17,8,1802,1896,Moritz Wilhelm Drobisch
868,6,0,1802,1878,Christopher Rheinlander Robert
6168,36,31,1802,1869,Bernhard Molique
3976,212,205,1802,1878,Dimitrios Voulgaris
3999,36,29,1802,1876,Samuel Redgrave
5866,165,146,1802,1879,Johann Friedrich von Brandt
8389,53,40,1802,1899,Catharine Parr Traill
4159,21,10,1802,1892,Constantin Guys
11189,14,9,1802,1892,Lidian Jackson Emerson
2553,15,10,1802,1892,William Parker (MP)
