2267,16,1852,1895,Frank Madill (Canadian politician)
12638,31,1852,1927,Edward Page Mitchell
16568,68,1852,1919,Paul Carus
2820,14,1852,1911,Le Gage Pratt
6511,23,1852,1920,Winlock W. Steiwer
2723,10,1852,-9999,William Anderson (Medal of Honor)
3447,30,1852,1942,Billy MacKinnon
6176,18,1852,1926,Lionel Royer
9912,48,1852,1915,Claude Maxwell MacDonald
6256,29,1852,1945,Isis Pogson
3099,51,1852,1917,Charles Douglas (mayor)
1949,12,1852,1890,George Valentine
2705,3,1852,1903,Richard Dane
3667,5,1852,1929,Louis Conrad Pelletier
3210,5,1852,1919,Willem Frederik Lamoraal Boissevain
878,159,1852,1917,Wahidin Soedirohoesodo
2952,14,1852,-9999,William Morse
3898,19,1852,1922,Jabez Wright
1859,7,1852,1924,Walter Fairbanks
3935,54,1852,1913,Mikoláš Aleš
4624,2,1852,1922,Enrico Martinelli
123914,56,1852,1919,Arnold Mathew
2985,14,1852,1930,Louis Béroud
3779,54,1852,1895,Meijer de Haan
8280,8,1852,1918,Frederick W. Sibley
7666,30,1852,1900,Bruno Abakanowicz
18303,19,1852,1887,Giacomo Bove
4967,68,1852,1926,John Louis Emil Dreyer
3421,17,1852,1921,James Woodhouse, 1st Baron Terrington
3108,21,1852,1935,George Hussey
13134,292,1852,1941,Charles Cripps, 1st Baron Parmoor
2010,5,1852,1939,Fred Turner (botanist)
3080,51,1852,1942,Alexander Lucas
15728,4,1852,1930,Henry Thomas Pringuer
3361,5,1852,1932,Charles Eugene Banks
2977,190,1852,1931,Walter Halben Butler
6969,42,1852,1942,Vera Figner
4333,11,1852,1927,Mary Allies
1942,14,1852,1937,Adolf Gaston Eugen Fick
2854,13,1852,1922,Everett J. Murphy
8236,41,1852,1925,Harry John Lawson
3039,26,1852,1932,Rama Varma XV
2407,4,1852,1913,Juho Lallukka
3389,10,1852,1933,Joseph Lancaster Ball
2366,11,1852,1900,James Goodridge
9096,32,1852,1927,Jan van Beers (artist)
1326,43,1852,1896,Mariano Armellini
6006,42,1852,1944,Louis N. Parker
3282,2,1852,-9999,Henry O. Fairbanks
6662,26,1852,1928,Ida Boy-Ed
2738,29,1852,1906,August von Borries
11401,82,1852,1933,Henry van Dyke
2703,7,1852,1935,Aasmund Frisak
1624,5,1852,1914,Alfred Metcalfe
3012,8,1852,-9999,William B. Hubbell
4030,6,1852,-9999,Marguerite Chapuy
1556,7,1852,1926,Johann Pehel
1982,9,1852,1896,William Wake (cricketer)
2101,11,1852,1897,Thomas Edwin Kitchen
