5046,18,1874,1949,John Reynolds (astronomer)
2421,11,1874,1939,Jules Desrochers
9962,6,1874,1951,Paul Azan
3118,14,1874,1938,Agustín Casasola
4139,18,1874,1959,Rufus Zenas Johnston
9694,26,1874,1942,George Witton
8067,23,1874,1958,Karl Heim
2548,5,1874,1941,Charles Purdue
9584,86,1874,1963,Charles Vyner Brooke
4338,30,1874,1954,Vagn Walfrid Ekman
4581,22,1874,1948,Warren Prevey
2102,13,1874,1961,Felix Patrick Quinn
2424,103,1874,1952,William D. Robbins
6053,20,1874,1958,George H. Lang
3114,5,1874,1949,Herbert Lightfoot Eason
4571,12,1874,1958,Wilfrid Foster
4562,9,1874,1950,Ryukichi Inada
76919,1257,1874,1936,G. K. Chesterton
10146,48,1874,1954,Edward H. Bennett
2486,25,1874,1952,Arthur Millett
3026,15,1874,1951,Willem Schelfhout
3323,13,1874,1947,Franciszek Mączyński
1904,8,1874,1946,Binnie Dunlop
2147,28,1874,1967,Alessandro Trotter
2984,10,1874,1952,Red Owens (baseball)
5449,25,1874,1939,Robert W. Edgren
6601,63,1874,1947,Princess Maria Immaculata of Bourbon-Two Sicilies (1874–1947)
6954,52,1874,1957,Walter Gordon Wilson
2975,7,1874,1958,Herbert Adams (novelist)
13942,85,1874,1954,E. H. Crump
4637,13,1874,1941,Virgil A. Martin
1913,10,1874,1962,John W.O. Brenner
3704,5,1874,1929,Alexander Granville
2157,5,1874,1945,Henry J. Brownrigg
7229,14,1874,1943,Benjamin Pavy
3240,17,1874,1939,Jens Lind
4933,49,1874,1957,John Dunlop (American football)
5775,85,1874,1951,Anton Philips
1573,8,1874,1911,Emil Bose
1255,7,1874,1960,Syd Phillips
3862,65,1874,1949,Henri Manguin
3699,19,1874,1941,Andrew O'Connor (sculptor)
2704,15,1874,1956,James W. Bryan
4977,5,1874,1944,John Hardin Marion
10862,59,1874,1965,Nance O'Neil
6847,32,1874,1952,Frederick Belson
4246,7,1874,1968,Nap Shea
6570,37,1874,1948,Holbrook Jackson
3090,280,1874,1958,Frédéric François-Marsal
8125,22,1874,1927,Frederick Lancelot Nott
2632,23,1874,1952,Zeke Wrigley
5353,104,1874,1959,John Ganzel
4553,10,1874,1952,William Barribal
5823,20,1874,1912,Ernest Duchesne
7032,15,1874,1964,Max Dreyfus
2137,3,1874,1946,Benjamin Cunningham
4026,13,1874,1934,Mon Schjelderup
2624,61,1874,1948,George Adee
768,12,1874,1946,Juozas Kamarauskas
5220,25,1874,1953,George Pullen Jackson
2895,59,1874,1946,Sidney Morgan
5792,53,1874,1949,Henry Hering
2195,16,1874,1960,Yosef Zvi HaLevy
2771,17,1874,1932,William Hodge
17221,10,1874,1959,Park Jung-yang
2289,13,1874,1945,Edwin Evans (music critic)
3864,8,1874,1932,Sergei Alexandrovich Korolev
1874,2,1874,1915,Anna Pendleton Schenck
6144,10,1874,1957,Randle T. Moore
4272,68,1874,1925,Marion LeRoy Burton
810,1,1874,1946,V.M.J. Viljanen
2578,63,1874,1942,Oskari Mantere
4342,225,1874,1938,Jack Taylor (1900s pitcher)
4201,72,1874,1945,William B. Richardson
3952,6,1874,1919,John Drury (cricketer)
1521,7,1874,1962,Domingo Arrieta León
3329,12,1874,1919,Thomas Egan (gangster)
1000,6,1874,1934,José Davert
1740,9,1874,1964,Ike Samuels
1601,3,1874,1936,Jorge W. Carow
3147,22,1874,1952,Charles Clinton Spaulding
4599,7,1874,1946,Federico Cantero Villamil
11561,20,1874,1937,Mikhail Diterikhs
4082,127,1874,-9999,Jimmy Settle
2219,10,1874,1964,Hubert Larken
2246,26,1874,-9999,Ernest Joseph Lemaire
1478,13,1874,1925,Fred Bramley
10070,43,1874,1968,Bruno Paul
2132,18,1874,1899,Jim Korwan
14113,235,1874,1944,Rose O'Neill
2512,11,1874,1932,Herbert Lytle
2250,3,1874,1937,George Tackaberry
2970,4,1874,1947,Kurt Doerry
12463,20,1874,1952,Macedonio Fernández
14083,36,1874,1946,Adamo Didur
5968,4,1874,1952,Duncan McLean (footballer, born 1874)
9148,41,1874,1929,Joseph Goldberger
6213,58,1874,1968,Milton A. Romjue
3178,69,1874,1941,Peder Oluf Pedersen
9313,12,1874,1936,Harry Peach
117953,3909,1874,1964,Herbert Hoover
2568,11,1874,1953,Heinrich Kaspar Schmid
1557,19,1874,1944,Karl Forest
5557,13,1874,1959,Nantlais Williams
3091,21,1874,1898,Worth Bagley
5907,7,1874,1970,Clarence B. Farrar
1547,5,1874,-9999,Billy Pratt (footballer, born 1874)
4453,216,1874,1934,Nixey Callahan
3556,35,1874,1937,Laurence C. Hodgson
1837,13,1874,1919,Harry Wrightson
1313,6,1874,1944,George Hunter (Australian footballer)
1791,77,1874,1942,František Erben
3642,26,1874,1937,George Hardie (Labour politician)
8278,18,1874,1937,Olivar Asselin
4569,50,1874,1930,Viggo Jensen
5104,12,1874,1942,Herbert Birchenough
1405,7,1874,1944,Antoni Kucharczyk
1578,4,1874,-9999,Harry Mussen
4840,4,1874,1962,Harry Cortis Jones
4047,3,1874,1957,Alexander Campbell (Royal Navy officer)
11941,458,1874,1929,Hugo von Hofmannsthal
5281,10,1874,1955,Dorothea Sharp
1599,6,1874,1931,Alf Gray (Australian footballer)
6384,3,1874,1961,Alfonso Fernando Gonzalez
5277,15,1874,1934,Jack Barrett (footballer)
7344,44,1874,1939,Henry L. Bridges
2478,23,1874,1951,Hugo Leichtentritt
2350,5,1874,1950,Santos León Herrera
2949,35,1874,1952,George Wenige
5217,53,1874,1923,Jalkhanz Khutagt Sodnomyn Damdinbazar
1205,4,1874,1958,Isaac Milo Kittleson
7930,41,1874,1934,Henri Marteau
12653,20,1874,1957,Selim Sırrı Tarcan
4330,35,1874,1941,Frederick Head
2643,142,1874,1947,William Bunting
2369,9,1874,1947,George Frederick Abbott
5252,30,1874,1933,Gustav Embden
1204,22,1874,-9999,Zoltán Timkó
6293,13,1874,1931,William Gordon Perrin
9114,53,1874,1952,H. Guy Bedwell
4879,42,1874,1931,Con Lucid
10523,26,1874,1970,Donald Baxter MacMillan
1956,3,1874,1940,Edward Webster LeRoy
1268,9,1874,1943,Anna Sophia Polak
13141,29,1874,1933,Ivo Pilar
9532,24,1874,1947,William G. Bramham
5906,117,1874,1949,J. De Forest Richards
1711,5,1874,1926,Thomas Rush (cricketer)
4745,59,1874,1943,F. M. Cornford
10164,45,1874,1954,Einar Jónsson
2508,6,1874,1943,Anatoly Pavlovich Demidov, 4th Prince of San Donato
1639,176,1874,1943,William Cummins (politician)
1461,6,1874,1919,Roscoe Bulmer
8909,99,1874,1959,Findlay S. Douglas
5276,17,1874,1972,Nora Lilian Alcock
2605,23,1874,1954,Idabelle Smith Firestone
4162,10,1874,1952,Humphrey Bowring
18476,467,1874,1953,Charles R. Knight
2419,11,1874,1956,Alexander Thomas Embury
15824,26,1874,1928,William Pringle (Liberal politician)
1959,20,1874,1937,Cecil Wood (bishop)
3453,31,1874,1916,William Mortimer
2152,13,1874,1939,John F. O'Brien
5410,76,1874,1949,David F. Sellers
5636,8,1874,1931,Charles O. Baumann
3696,17,1874,1957,Kristian Schreiner
11942,15,1874,1940,Honinbō Shūsai
2559,18,1874,1939,Isaac Carasso
8413,52,1874,1960,Edward Andrew Deeds
1702,4,1874,1942,Charlie Dow
1916,8,1874,1934,Alice Clark
1645,5,1874,1908,Cec Garton
2199,5,1874,1954,William Harvey Clare
3341,1,1874,1944,Syed Abdul Hakim
1636,6,1874,1936,Tom McNamara (footballer, born 1874)
2026,13,1874,1943,James Miller Balfour
5048,63,1874,1922,James Quinton
3541,15,1874,1947,Lucien Rudaux
1806,11,1874,1959,Lefty Hopper
13845,3,1874,1966,Austin Diamond
6730,11,1874,1958,Isa Bowman
5669,14,1874,1941,William H. Ferris
14651,40,1874,1966,Mary Heaton Vorse
6709,15,1874,1914,James William Cleland
1391,3,1874,1961,Otto Onstad
1313,4,1874,1925,Joseph Weix
7519,63,1874,1952,Walter Massy-Greene
6959,14,1874,1947,John Milton Oskison
4195,13,1874,1923,Clara Brett Martin
2836,15,1874,1973,Else von Richthofen
4675,61,1874,1924,Dana Evans
680,1,1874,1931,Victor Snell
41186,27,1874,1969,Fred Goodwill
8573,25,1874,1939,Frank Tenney Johnson
12438,18,1874,1944,Toupie Lowther
10071,92,1874,1958,Joseph Klausner
6064,23,1874,1916,Matthew White Ridley, 2nd Viscount Ridley
5208,16,1874,1947,Ernest Austin
2432,79,1874,1966,Marguerite Long
8629,93,1874,1951,Karl Jarres
1587,8,1874,-9999,Georgy de Davydov
5528,13,1874,1956,Albert Galloway Keller
4554,31,1874,1939,Alf Bucher
34760,134,1874,1916,Jack Marsh
1677,5,1874,1955,Bill Weir (footballer)
5265,14,1874,1952,Rose Sommerfield
1439,11,1874,1968,Wilson Edgar Terry
10301,11,1874,1939,Tom Booth
1696,25,1874,1950,Thomas G. Lingham
6077,25,1874,1941,Gregan McMahon
6275,11,1874,1900,Franklin J. Phillips
18456,17,1874,1930,Adele Ritchie
2288,12,1874,1939,Zeno J. Rives
15114,68,1874,1927,Elsa von Freytag-Loringhoven
2125,4,1874,-9999,Harry O. Schwalbe
8734,27,1874,1943,Henriette Caillaux
4681,17,1874,1939,Robert G. Elliott
15927,30,1874,1961,John F. O'Ryan
1773,8,1874,1928,Arthur Cruttenden Mace
7400,274,1874,1965,Joseph Erlanger
2698,8,1874,1916,Richard Dunn Pattison
4104,27,1874,1955,Carl Denton
2234,5,1874,-9999,Billy Howden
2576,6,1874,1939,Frederick Parker Burden
5736,6,1874,1936,Trygve Wettre
7099,11,1874,1953,Edwin Cuthbert Hall
44698,43,1874,1944,Francisc Rainer
4065,3,1874,1939,Nikolay Bekryashev
1801,5,1874,1945,Tom Paterson (footballer)
19370,28,1874,1948,Frank Searle (businessman)
2890,10,1874,1917,Józef Brudziński
2122,7,1874,1940,Bill Mellor
40407,120,1874,1970,Romaine Brooks
6636,19,1874,1918,Ann Allebach
3400,10,1874,1927,Constantin Sandu-Aldea
4303,25,1874,1951,Lyman Gilmore
3442,3,1874,1937,Hans Strømsæther
9344,13,1874,1949,Norris C. Williamson
7771,27,1874,1943,Edwin John Butler
9282,35,1874,1953,Ernest Barnes
4598,16,1874,1921,James Firth
1685,6,1874,1961,René Waleff
1581,5,1874,1938,Dave Strahan
5816,23,1874,1949,Nikolai Semashko (medicine)
1730,12,1874,1940,John Charles McIntosh
12325,318,1874,1940,Carl Bosch
3361,60,1874,1931,Bert Hopkins
9708,132,1874,1954,Evelyn Beatrice Longman
2601,11,1874,1940,Ross Graves
2027,15,1874,1953,Ellis Minns
35737,38,1874,1951,Louis George Gregory
8884,30,1874,1940,John Hobbis Harris
11696,131,1874,1955,Lewis Spence
4083,8,1874,1948,Tommy Briercliffe
3302,57,1874,1940,Guillaume-André Fauteux
34253,50,1874,1943,Harry Oakes
2309,15,1874,1940,Libe Washburn
2041,14,1874,1931,E. J. Carroll
2378,59,1874,1934,Robert M. McCracken
1494,4,1874,1933,Edmund T. Melms
5382,185,1874,1963,Frederick Hale (US senator)
8419,5,1874,1946,William Franklin Sands
6086,17,1874,1944,Margarete Dessoff
1521,9,1874,1949,Aladár von Farkas
384,4,1874,1915,George Biller, Jr.
3029,120,1874,1943,Bill McSpeerin
2257,33,1874,1962,Kosta Kumanudi
6006,28,1874,1950,Charles Romeyn (American football)
2183,4,1874,1952,Theo van Wijngaarden
5120,20,1874,1934,John Joseph Mooney
