3113,22,1687,1718,Henrietta Stanley, 4th Baroness Strange
2490,22,1687,1745,Elias David Häusser
2182,13,1687,1772,Huang Shen
2955,7,1687,1755,Charles III Le Moyne
3794,7,1687,1746,Solomon Hanau
2110,21,1687,1761,Willem de Fesch
1903,6,1687,1756,Owen Wynne (1687–1756)
6187,5,1687,1742,Pierre de Lauzon
2898,15,1687,1756,George Reade
2890,12,1687,1745,Mary Chandler
1595,4,1687,1755,Marianus Brockie
3872,11,1687,1771,Sir Andrew Agnew, 5th Baronet
3802,13,1687,1729,Thomas Emmanuel, Prince of Savoy-Carignan
1525,27,1687,1760,Louis-Gui de Guérapin de Vauréal
2856,10,1687,1739,Henry Parsons (English politician)
4295,33,1687,1763,Henry Stebbing
3734,2,1687,1751,Joseph Fauchier
1811,8,1687,1741,Michael Wohlfahrt
7309,50,1687,1751,Mordecai Cary
4905,2,1687,1761,Nicholas Scull II
1245,8,1687,1778,Pieter Vanderlyn
1892,15,1687,1762,Sir Harry Trelawny, 5th Baronet
3176,7,1687,1723,Ralph Creffeild (born 1687)
5679,9,1687,1756,Daniello Concina
24237,183,1687,1740,Sir William Wyndham, 3rd Baronet
12824,48,1687,1759,Richard Russell (doctor)
1963,12,1687,1758,Arthur Blennerhassett (1687–1758)
4228,28,1687,1738,Thomas Sheridan (divine)
4275,14,1687,1757,Queen Inwon
9972,13,1687,1749,Frederick William II, Duke of Schleswig-Holstein-Sonderburg-Beck
3955,5,1687,1769,Nathaniel Weil
7662,104,1687,1762,Francesco Geminiani
4108,19,1687,1734,Gaetano Berenstadt
2648,3,1687,1763,Francis Hauksbee the Younger
5049,43,1687,1750,Joseph Whipple, Jr.
7673,7,1687,1733,Robert Furnese
2523,5,1687,1770,Laurence York
2317,14,1687,1752,Giovanni Battista Scaramelli
8501,11,1687,-9999,Robert Drury (sailor)
3544,11,1687,1772,Durastante Natalucci
10314,126,1687,1711,John William Friso, Prince of Orange
3615,8,1687,1705,Prince William of Denmark
6520,6,1687,1759,Constance Vella
3984,19,1687,1759,John Maxwell, 1st Baron Farnham
5069,11,1687,1752,Philippe Charles de La Fare
1453,6,1687,1761,Hieronymus van der Mij
4814,54,1687,1747,Johann Jacob Dillenius
6196,8,1687,1759,Sebastián de la Cuadra, 1st Marquis of Villarías
2220,6,1687,1730,William Hine
1779,6,1687,1764,Anton Moro
2455,9,1687,1763,Charles Fell (divine)
4734,13,1687,1737,Robert Dalzell, 5th Earl of Carnwath
2660,2,1687,1775,Benjamin Marsh
2514,15,1687,1765,Herbert Mackworth
982,51,1687,1734,Henry Frederick of Württemberg-Winnental
