1981,11,6,1916,2002,Edward Brooke (fencer)
7253,19,12,1916,2013,David Schwartz (violist)
1342,51,43,1916,-9999,Lin Hujia
3062,104,94,1916,2011,Sif Ruud
3156,24,19,1916,1981,Lew Jenkins
3320,11,3,1916,-9999,Unity Bainbridge
2955,12,8,1916,2001,Alfred M. Moen
10955,101,82,1916,1991,Ken Keltner
9728,592,566,1916,2005,Wellington Mara
7835,11,5,1916,2008,Max Nord
6378,57,53,1916,1981,A. Thiagarajah
3827,15,6,1916,-9999,Sir John Leslie, 4th Baronet
8398,32,24,1916,1977,John Nardi
1834,39,31,1916,1984,Harley McCollum
1662,40,37,1916,1989,Wayne Sheley
923,11,9,1916,1994,Eigil Olaf Liane
2147,16,11,1916,1997,Ernst van Heerden
11092,332,300,1916,2010,William B. Saxbe
1735,28,19,1916,1997,Bo Russell
9017,48,34,1916,1983,Tex Morton
4925,237,228,1916,1950,Al Killian
7727,74,68,1916,1992,Gerrit Schulte
12184,1273,1257,1916,1988,Wilhelm Batz
7484,8,2,1916,2003,George W. Hill (pastor)
7869,18,2,1916,2005,Pearl Schiff
12806,41,29,1916,2010,Michel Chartrand
2095,5,1,1916,2012,David Kui Kong Young
11586,47,28,1916,1987,E. Michael Burke
7159,32,23,1916,1992,Joe Holland (coach)
1952,11,3,1916,2005,Ghananand Mishra
1461,12,11,1916,1984,Dino Maiuri
8887,119,110,1916,1998,Ferdy Mayne
2647,4,1,1916,1974,Carlo Zinelli
1634,7,4,1916,2004,Paul Alexander Zino
5506,20,18,1916,2002,Martin Moßdorf
1019,7,2,1916,1995,Arnljot Nyaas
2328,8,4,1916,1989,Patrick Ryan (author and journalist)
2275,12,10,1916,1996,Tōichi Katō
7805,39,33,1916,1991,Paul Bikle
1126,7,5,1916,2002,Nancy White (editor)
7241,18,11,1916,2011,Bernard Smith (art historian)
4905,17,14,1916,1993,Ernst-Johann Tetsch
3289,8,3,1916,1994,Mordecai Seter
2010,23,16,1916,1996,Melio Bettina
12081,49,38,1916,2013,Ken Wallis
4535,4,3,1916,2012,Peter Grafton
7158,9,6,1916,2012,József Breznay
3166,7,1,1916,1998,John Ellis (physician)
2948,11,9,1916,1944,László Weiner
9818,7,5,1916,1987,Gerry McAloon
9785,60,43,1916,2005,Richard Eastham
2901,20,16,1916,1999,Elena Zareschi
15007,26,22,1916,2015,Vincent P. de Poix
1576,21,10,1916,2010,Margaret Delacourt-Smith, Baroness Delacourt-Smith of Alteryn
2092,29,21,1916,1994,Dick Cary
2638,10,5,1916,1997,Bert McTaggart
6772,20,15,1916,1986,Gabriel Fielding
1867,3,2,1916,1973,Harold Hastings
5699,107,102,1916,1993,Emil Möller
1499,2,1,1916,2007,Horace Baugh
1983,15,11,1916,2007,Jiřina Steimarová
1528,5,2,1916,1989,Clement Mundle
6935,13,7,1916,2010,Fred Hargesheimer
8123,14,9,1916,1988,Ashton J. Mouton
2512,18,14,1916,1993,Tony Harris (sportsman)
2134,4,3,1916,2010,Heriberto Correa Yepes
803,7,3,1916,2006,Eric Meads
15375,582,547,1916,-9999,John Kundla
8994,80,67,1916,2010,Giuseppe Taddei
11936,55,50,1916,1961,Nalin Vilochan Sharma
3625,14,4,1916,2015,Louise Cowan
4903,5,3,1916,2005,Scott Bailey (bishop)
