7399,13,6,1787,1830,Carel Frederik Krahmer de Bichin
1955,12,8,1787,1868,William Rudolph Smith
1510,18,12,1787,1859,Pierre Boitard
2108,31,16,1787,1831,Patrick Nasmyth
9297,68,59,1787,1867,Sir George Clerk, 6th Baronet
2136,6,3,1787,1841,Erik Djurström
8074,211,175,1787,1828,Manuel Dorrego
2903,9,4,1787,1858,Jean-Edmé-Auguste Gosselin
4607,36,32,1787,1861,Walter R. Danforth
11465,85,70,1787,1872,William Lowther, 2nd Earl of Lonsdale
913,8,3,1787,1867,Paulus Modestus Schücking
3780,22,18,1787,1847,Joseph-Rémi Vallières de Saint-Réal
3187,27,22,1787,1852,William Finden
10825,12,7,1787,1860,Alexander Fletcher (minister)
4172,11,1,1787,1835,Louis Angely
4546,2,2,1787,1873,John Bardwell Ebden
2963,14,8,1787,1856,Samuel Edward Cook
3268,79,69,1787,1873,Hugh Maxwell
15402,44,37,1787,1870,George Seymour (Royal Navy officer)
759,5,3,1787,1830,Juan Rege Corvalán
2497,4,3,1787,1852,Pietro Antonio Martini
2746,35,22,1787,1873,John Robertson (congressman)
1891,10,7,1787,1861,Hugh Lyon Playfair
9783,5,4,1787,1859,Sir Henry Baker, 2nd Baronet
3992,4,2,1787,1868,Ambroży Mikołaj Skarżyński
19947,29,14,1787,1855,William Jowett
1620,12,9,1787,1855,James Ratchford DeWolf
11274,279,236,1787,1862,Theodore Frelinghuysen
6678,8,6,1787,1854,Théodore Basset de Jolimont
7930,12,5,1787,1879,William Shayer
17646,101,90,1787,1865,John Dobson (architect)
39550,506,455,1787,1874,François Guizot
1825,10,4,1787,1852,Émilie de Rodat
6538,28,21,1787,1847,Lewis Nockalls Cottingham
2177,10,7,1787,1858,James Roche Verling
6182,74,62,1787,1870,William MacBean George Colebrooke
7381,90,87,1787,1862,Francisco de Paula Martínez de la Rosa y Berdejo
5018,8,3,1787,1844,Aquilla Wren
1175,6,1,1787,1815,Henry Georgen
3238,6,2,1787,1869,Thomas William Lancaster
5480,454,415,1787,1862,Ludwig Uhland
11977,131,93,1787,1832,Rasmus Rask
7910,15,8,1787,1845,Joseph Peter Hobaish
8927,186,164,1787,1856,John Milton Niles
2945,11,7,1787,1839,Albrecht Besserer von Thalfingen
7055,35,23,1787,1815,Ruatara (chief)
2547,6,6,1787,1857,John Purvis (Royal Navy officer)
3652,14,10,1787,1830,William Orme (minister)
4459,66,62,1787,1838,Magnus Miller Murray
5350,109,99,1787,1840,Patrick Noble
1630,2,1,1787,1840,Henry J. Finn
2060,10,5,1787,1857,Alexander Laing
6235,531,499,1787,1846,Otto von Kotzebue
3662,43,40,1787,1870,Ignatius Bonomi
4285,51,29,1787,1856,Robert L. Stevens
4791,112,108,1787,1866,Jafargulu agha Javanshir
1639,9,3,1787,1817,John Colby
8187,164,161,1787,1861,Guillaume-Isidore Baron de Montbel
5055,7,6,1787,1860,Gustavus Swan
1294,11,5,1787,1868,Franz Steinfeld
2844,146,124,1787,1859,Campbell P. White
2898,11,6,1787,1836,Johann Georg Herbst
22742,456,386,1787,1864,Vuk Karadžić
