7080,103,96,1845,1916,David Archibald Harvey
696,2,1,1845,1902,Hermógenes Pérez de Arce Lopetegui
4661,30,9,1845,1900,Heinrich Vogl
3483,11,6,1845,-9999,Owen King (Wisconsin)
6132,41,36,1845,1903,Quintin Hogg (merchant)
3804,7,5,1845,1881,Rachel Nicol
2954,5,2,1845,1908,Franz Maria Doppelbauer
3323,2,1,1845,1916,Kyrillos II of Cyprus
4896,25,16,1845,1934,Alice Claypoole Gwynne
11194,48,32,1845,1930,Sidney Brownsberger
3261,11,6,1845,1894,Edward Jackson Lowell
19057,178,88,1845,1918,William Nicholson, 1st Baron Nicholson
10753,16,5,1845,1899,Adolph Luetgert
7611,17,9,1845,1906,Albert J. Adams
18259,44,23,1845,1892,Gonville Bromhead
3164,20,9,1845,1923,George Henry Craig
7147,8,6,1845,1904,Thomas C. Campbell
2044,7,5,1845,1900,Wang Yirong
25239,184,163,1845,1913,J. C. Williamson
4811,8,5,1845,1902,Adrien Étienne Gaudez
2315,4,1,1845,1937,Francis Bird (architect)
3866,19,17,1845,1935,Henry Buckley, 1st Baron Wrenbury
2550,115,104,1845,1927,Abdol Majid Mirza
3826,8,4,1845,1932,Albert Goodwin (artist)
4542,103,96,1845,1910,Duncan Cameron Fraser
4518,13,6,1845,1925,Jules Patenotre des Noyers
18687,204,155,1845,1912,Arthur MacArthur, Jr.
2840,31,26,1845,1927,John Joseph McGee
4057,18,15,1845,1908,Albert Maignan
1505,11,9,1845,1920,Robert Kelly (politician)
2284,5,2,1845,1896,Ludwig Laistner
3656,12,5,1845,1927,George H. Dore
2163,145,138,1845,1898,Luís Caetano Pereira Guimarães Júnior
67743,1160,338,1845,1918,Georg Cantor
1872,1,1,1845,1943,Percy John Harding
5658,11,6,1845,1904,Mike Kurtz
9542,99,88,1845,1924,George Kennan (explorer)
4920,15,7,1845,1909,Alexander Anderson (poet)
3233,84,73,1845,1914,Frank Rice (politician)
1969,6,1,1845,1880,Alice Dalsheimer
5290,37,33,1845,1911,Edmund Robertson, 1st Baron Lochee
6626,4,0,1845,1921,Michael Edward Ward
3203,13,11,1845,1920,Edgar Crow Baker
4803,3,0,1845,1903,Thomas C. Griggs
5410,7,3,1845,-9999,Aryeh Leib Schochet
6844,21,10,1845,1918,German Lopatin
7217,20,9,1845,1913,Daniel Hunt Gilman
16460,82,44,1845,1937,André Bessette
4873,40,26,1845,1936,Eleanor Mildred Sidgwick
4509,10,5,1845,1891,Frederic Edward Manby
3002,21,14,1845,1924,Ferdinand Arnodin
2395,32,27,1845,1914,Livingston W. Bethel
3453,15,9,1845,1916,Aryeh Leib Frumkin
4685,6,2,1845,1919,Thomas Shooter
11770,82,55,1845,1933,Archibald Sayce
7582,59,49,1845,1927,John Dalzell
5333,16,12,1845,1908,Paul Berger
13702,144,87,1845,1880,Captain Moonlite
5174,8,2,1845,1919,August Riedinger
5113,29,27,1845,1924,Emil Kiesewetter
2418,13,11,1845,1920,Bogomir Korsov
32400,21,6,1845,1903,Gertrude Guillaume-Schack
2398,55,51,1845,1944,Watkin Williams (bishop)
2922,8,6,1845,1917,Ernst Østrup
4223,57,48,1845,1922,George Kennion
6921,31,25,1845,1918,Edward Goulding, 1st Baron Wargrave
4023,7,1,1845,1925,Melvin Whitson Mills
3485,9,4,1845,1885,Daniel Wilkinson (murderer)
3948,4,1,1845,1927,Stephen Botting
2912,16,14,1845,1909,Myers Danson
5015,44,34,1845,1903,Gustav Storm
8625,36,21,1845,1921,Jesse Knight
2687,68,64,1845,1905,Samuel Bingham
7424,12,6,1845,1900,Henry Sparks
5415,16,11,1845,1909,Andrew Mitchell Torrance
6179,11,0,1845,1911,Pavel Golubitzky
2638,5,4,1845,1900,Martin D. Currigan
2127,11,3,1845,1914,John Webster (engineer)
9603,22,12,1845,1916,John Daly (Fenian)
6745,118,110,1845,1924,William Lewis Douglas
3331,17,15,1845,1914,Bernard F. Martin
1506,11,8,1845,1917,Wilhelm Meyer (philologist)
2076,25,20,1845,1931,Thomas O'Callaghan
7429,25,22,1845,1886,Bob Kirk
14625,254,214,1845,1890,Amadeo I of Spain
4967,12,6,1845,1927,Yip Sang
1538,4,2,1845,1915,Robert Plisch
4162,32,25,1845,1913,Richard W. Guenther
5008,16,8,1845,1908,Peter Bourgade
4330,6,5,1845,1909,Bezmican Kadınefendi
1731,12,9,1845,1887,Nandlal Nehru
1906,20,18,1845,1912,John Eyre (Archdeacon of Sheffield)
4746,6,4,1845,1912,Aureliano de Beruete
4192,8,5,1845,1914,Frederick Charlwood Frye
7396,87,69,1845,1910,Robert Wood Johnson I
5453,5,4,1845,1917,Arthur Markham (cyclist)
2652,25,22,1845,1921,Ravenscroft Stewart
3679,6,0,1845,1923,Alexander McDougall (ship designer)
3997,3,2,1845,1884,Perfecto Armijo
6248,17,6,1845,1921,Teresina Brambilla
4000,10,9,1845,1906,George Pitt-Lewis
5750,47,33,1845,1888,Frank Holl
5302,26,13,1845,1923,Edmund Carter
7096,41,27,1845,1923,Henry Bradley
3559,12,5,1845,1892,Fanny Churberg
2986,12,7,1845,1917,Joseph-A. Fowler
3341,18,11,1845,1909,Samuel Brown (mayor)
4635,38,23,1845,1888,Zygmunt Florenty Wróblewski
4590,159,154,1845,1924,Wollert Konow (Prime Minister of Norway)
10381,78,52,1845,1912,Henry Sweet
