2535,11,5,1649,1719,Tikhon Streshnev
1309,8,3,1649,1714,Esther Liebmann
2237,59,52,1649,1709,Pascal Collasse
1736,11,8,1649,1688,Sir John Pakington, 3rd Baronet
1177,6,3,1649,1729,Joseph Martin (English politician)
2572,6,1,1649,1730,Marie Morin
9838,38,34,1649,1719,Charles Middleton, 2nd Earl of Middleton
1172,5,4,1649,1725,John Blanch
3960,28,18,1649,1711,Augustinus Terwesten
5463,7,3,1649,1729,Pieter Bustijn
3134,6,5,1649,1680,Trunojoyo
7329,102,81,1649,1720,Diego de Salinas
2853,6,5,1649,1695,John Waddon (died 1695)
5612,5,2,1649,1723,Richard Claridge
9806,47,41,1649,1719,Heneage Finch, 1st Earl of Aylesford
6957,44,38,1649,1725,Johann Philipp Krieger
5444,11,3,1649,1720,Luke Milbourne
1553,1,0,1649,1725,Paolo Bartolommeo Clarici
999,5,1,1649,1724,Louis Boivin
1842,9,8,1649,-9999,Francesc Guerau
8945,69,59,1649,1714,Marie Anne Mancini
5815,9,7,1649,1693,Gregorio María de Silva y Mendoza, 9th Duke of the Infantado
5801,25,15,1649,1718,Sir Edward Blackett, 2nd Baronet
2289,53,39,1649,1660,Esmé Stewart, 2nd Duke of Richmond
700,8,6,1649,1691,Rawlin Mallock
2882,9,6,1649,1695,Jean-Baptiste Corneille
9318,9,5,1649,1705,Jahanzeb Banu Begum
2251,9,3,1649,1688,Sophie Amalie Lindenov
1132,9,6,1649,1716,Teresa del Po
1701,21,14,1649,1702,Robert Sidney, 4th Earl of Leicester
3723,11,9,1649,1711,Sir Humphrey Forster, 2nd Baronet
1788,12,6,1649,1737,Barent van Kalraet
6391,20,18,1649,1719,Thomas Powys (judge)
4047,4,3,1649,1712,Daniel Erich
2754,16,12,1649,1708,Samuel Rodigast
7831,41,28,1649,1697,Johann Adolf I, Duke of Saxe-Weissenfels
2138,52,47,1649,1727,Arthur Millar
7556,36,31,1649,1727,Lionel Tollemache, 3rd Earl of Dysart
4836,17,15,1649,1698,John Arundell, 2nd Baron Arundell of Trerice
854,8,5,1649,1736,Juana Rangel de Cuéllar
6524,8,4,1649,-9999,John Holwell
6397,25,15,1649,1718,Naphtali Cohen
8027,23,15,1649,1703,Samuel Johnson (pamphleteer)
8423,5,4,1649,1731,István Koháry
3000,3,2,1649,1680,Mauro Aldrovandini
3753,31,24,1649,1717,Bon Boullogne
4956,11,8,1649,1697,Simon Henry, Count of Lippe
1408,8,3,1649,1732,Jacob Moelaert
1684,24,9,1649,-9999,Dirck van der Bergen
